Area,Piste,Ref,Difficulty,Routes,Length,Avg Angle,Max Angle
Saas Fee,"Panorama",,easy,1,332.60663660733354,5.9830425591983065,9.25130864048693
Area Sciistica Pratospilla,"Pista Rio Spilla",,intermediate,1,1148.415001573094,0.0,0.0
Hochwurzen,"Sepp Walcher Abfahrt",,intermediate,1,1413.5931146651144,12.709760659753846,28.25282410577731
Albiez-Montrond,"Plan Corbé",,intermediate,1,1799.5923673040866,14.287388502197299,22.833485022243444
Mölltaler Gletscher,"Schareck 1",,intermediate,0
Galibier-Thabor,"Myrtilles",,easy,1,1276.494983499917,7.570696336486376,25.420094536175895
Chamrousse,"Olympique Hommes",,advanced,1,2906.8765933946474,15.863660462013138,27.919644036367675
,"Pian dei Nidi",,intermediate,2,1073.3908694305421,10.151843797581808,23.122905031937485
,"Le Mur",,advanced,1,144.3078925207719,20.616757840341513,24.60969252818382
,"",R19,freeride,1,1039.8756489076445,12.050615035310047,25.86063380178638
Chamonix Mont-Blanc,"Remuaz",,advanced,1,909.1715930168954,18.63193463592249,35.4742957086861
Serre-Chevalier,"Grande Boucle",,novice,1,165.35953411017383,13.896016938941242,16.324447351211063
,"Primtemps",,intermediate,1,686.4431667477081,8.344999809078166,19.379680826817747
Les Portes du Mont-Blanc,"Les Fieux",,intermediate,1,664.0455478422326,17.915224418722005,24.561421098589506
,"Grossenboden-Handgruobi",,easy,1,1411.6561315108984,8.850853251547667,13.81622221642333
,"Grual Rossa",,intermediate,1,1355.4612927400522,8.73801807227254,15.90547985209739
Katschberg,"Kalkmulde",,intermediate,1,384.73153463225844,16.128925972923177,24.183139116523474
,"Roncato",,easy,1,938.265873431318,9.255175348866954,13.817544951455046
,"",2,easy,2,3815.376818051312,8.949846101170234,23.24232487726231
,"Rouge Lisières",,intermediate,1,617.324290160736,12.464351205678042,19.9332200660244
,"Ried",16,easy,1,639.8062921105684,10.671837689892804,19.480844403760695
Zell am See,"Breiteck Route",,advanced,1,709.6257196020655,8.340298601910112,20.694559197396067
Zauchensee-Flachauwinkl,"Übungslift Kinderland",,easy,1,197.0156979165311,10.934761814267576,14.463520314936988
,"Seenock",,intermediate,2,1383.3431272191729,11.897027225442653,20.155139845868476
,"15",,intermediate,1,739.9695119279572,8.304007232403281,14.989608808831466
Les Trois Vallées,"Chanrossa",,advanced,1,1417.8770732765036,12.959156884789767,32.6168896223541
Savognin,"15 Traumpiste",,easy,1,2498.488748620098,9.370771400867072,20.24398522735331
,"Busa de Camp",,intermediate,1,718.4445601794182,14.194676876380218,21.526812239364943
Zauchensee-Flachauwinkl,"Flachauwinkl 6er-Highliner II",,easy,4,1671.2495486385283,10.108822565669062,23.056755947362916
Laax,"Laax 16",,intermediate,1,1273.8565151044118,12.235174573315962,21.715176858711843
La Clusaz,"Névé",,intermediate,1,791.1112808644689,16.345522459423574,26.358895831811903
,"Rives Rosso",,intermediate,1,1944.713852229071,6.623657080897222,19.453876385393595
Le Grand Domaine,"Samouraï",,intermediate,1,1498.4196928676988,13.466249678705857,22.863464575110076
Sölden,"34",,easy,1,849.1845261402202,15.833338701963202,23.09189979733279
Valfréjus,"Charmasson",,easy,1,882.3545114508429,10.091613391889613,21.537748607165064
,"",10,easy,1,1821.7512659059225,10.031180037812554,19.743807914949766
Courmayeur,"Youla",21,intermediate,2,1446.7015906706981,12.86194079601371,27.95764390585866
Le Collet d'Allevard,"Combe",,advanced,1,1048.2517973622175,16.775555336713936,38.061702828128745
,"Fischbacherwiese",,easy,1,327.87293902612896,5.105745263195508,7.756166578527966
,"Vorderer Wurmkogl 2",,intermediate,1,914.2078005209011,17.438799412051747,33.418514257088844
Warth-Schröcken,"Skiweg",17,easy,1,140.93678556974646,5.276041207365222,4.878918779706016
,"1a",,easy,4,837.0027545208188,13.010351945477082,21.607911402003857
,"Skipiste",,intermediate,1,2868.7226359279957,8.451357710477492,18.604462130909877
La Plagne,"Kamikaze",,intermediate,1,1303.2326684018146,19.34252120796956,36.104948421755395
Les Arcs / Peisey-Vallandry,"Grand Renard",,intermediate,1,2107.396774695788,9.68148808445488,30.854657683037793
Aillon-Station,"La Sciaz",,easy,2,4208.890807722745,6.9991365112373725,19.8056104846643
Area Sciistica Cerreto Laghi,"Pista 1",,intermediate,1,1112.3592454946286,0.0,0.0
,"1 - Talabfahrt Fellhorn",,intermediate,1,55.26742812218962,18.22508414068765,0.0
Area sciistica Doganaccia,"Due",,intermediate,1,572.6919296156858,0.0,0.0
Zell am See,"Kanonenrohr Route",,advanced,1,412.510571831492,19.846492219116165,26.574254850959083
Hochkeil am Hochkönig,"Grießfeld",,easy,1,519.7633160037263,8.097917220302353,15.586917543559625
Les Deux Alpes,"Jandri 2",,novice,1,2093.908629879855,5.184588553400571,17.710122696908705
Le Grand Massif,"Érable",,novice,1,402.18315296655885,3.3823763871901003,8.04114623629526
,"",6,intermediate,2,1599.8095704709756,15.297802563470105,25.332391254473816
Schlick2000,"4a Sennjoch-Zirmach",,advanced,1,437.2200787026531,15.350066082835033,25.968404883034626
La Plagne,"Pralioud",,easy,1,3054.0713106357694,5.130344234196229,17.018479840386966
Planai,"Verbindungsweg",,easy,1,1129.7640942438356,6.407714115315856,17.154168751531856
La Clusaz,"Le Champ Bleu",,novice,1,279.3883177094124,10.46938668643195,12.539363672624923
Kitzbühel,"Kampen",,intermediate,1,3611.7094057745435,9.611869455889773,28.363580667744152
Aineck,"Karabfahrt",,intermediate,1,1985.5422820652177,13.155944059373503,28.964474705064177
,"Casere 2",3,intermediate,1,461.55794493987787,11.362950936384514,20.405414281192385
Les Trois Vallées,"Yannick Richard",,advanced,1,985.1475819051142,16.233031470769316,23.699340100963134
Hauser Kaibling,"Höfi-Abfahrt",,intermediate,1,251.6505804520942,16.334388370050544,24.90711664040713
Skigebiet Spitzingsee - Tegernsee,"Nordhang (alternativ: Firsthang)",6,intermediate,1,448.63945973506594,12.362569581959377,16.466096222454706
SkiWelt,"40",,intermediate,1,165.12474071339892,12.000445269483915,21.357621790863544
Zell am See,"Slalomhang",,advanced,1,560.0891094495812,19.60934845599359,25.30516733393548
Hirmentaz,"Les Ouergnes",,easy,1,842.8425833171221,6.0086775042525105,14.990100234074013
,"Splügenpassstrasse",,easy,1,1124.7614850206749,3.4319233850214257,11.525669121935142
Nordkette,"Dreier Abfahrt",,intermediate,1,4188.238971418835,10.145433490475025,29.877089544172662
SkiWelt,"Übungslift Berg Abfahrt",,easy,1,175.55918486239662,3.887500125895077,6.109260669405334
,"14",,intermediate,1,1700.1848591505002,15.684235162730904,30.861794580112253
Planai,"Verbindungsweg",,easy,1,757.6915344438484,1.0204198748521984,14.203766814916673
,"Cengio Rosso",,intermediate,2,983.0598142172728,10.596172066666561,22.996311467948086
Espace Killy,"Lavachet",,novice,3,328.27909314657296,10.37496912876025,14.688800248187437
Skigebiet Gaißau-Hintersee,"Wieserhörndl West",,intermediate,1,798.558922083763,15.843757385634465,28.43898287297249
Serfaus Fiss Ladis,"Hexenseeabfahrt",,intermediate,1,2240.87345974336,10.782879351000553,25.879865843040474
Les Portes du Mont-Blanc,"Choucas",,intermediate,1,1039.7052284813687,13.463459206371546,25.827373192657642
Saalbach - Hinterglemm,"Westabfahrt",,intermediate,1,1354.6902637545243,16.404256514421487,27.917711675669857
Serfaus Fiss Ladis,"Waldabfahrt",,intermediate,2,1570.745924016968,14.692904628878733,23.36959848194014
,"Feldernanger-Abfahrt",,easy,1,956.6118037664401,10.108234055602427,17.504838200584356
,"Portes du Soleil",,easy,4,2961.6616656563606,8.106517531628871,20.554337803331396
Les Arcs / Peisey-Vallandry,"Bosses",,advanced,1,1113.7558627514431,15.236744158338436,23.5602413373636
Saalbach - Hinterglemm,"Skiroute Wallegghof",,,1,1058.5719443114508,9.14474867139251,19.220828911290177
,"Chalet Neuf",,easy,1,1118.7824248856698,8.491041950789082,16.466026223711008
,"4a Gipfelabfahrt",,easy,1,320.0087546513228,11.667819778743718,13.962500159499756
Skigebiet St. Wolfgang im Zirbenland,"Funpark-Piste",,easy,1,854.2651392972101,9.705057531573816,16.263083493618854
Albiez-Montrond,"Loup",,intermediate,1,667.8100056825214,11.083021972076232,21.19528602332644
,"Pramstall",,intermediate,2,1254.1161098289904,15.540061268126317,24.393103177029506
Les Trois Vallées,"Anémones",,easy,1,2352.4936862760587,9.713694494319808,21.462265110501235
Präbichl,"Schlumperwald",,intermediate,1,539.5259968271044,6.5682362711213775,10.902921527972381
Silvretta Arena Ischgl/Samnaun,"Brückliweg",,intermediate,1,256.60077395257537,5.235581405760731,6.402287101687048
Vars,"Saluces",,easy,1,626.3919212870484,8.27906773707418,18.402876492140166
,"Les Vallons",,novice,1,1272.875750997446,10.676270496941436,17.98933439825519
Espace Diamant (Les Saisies),"Girolle",,intermediate,1,1052.0467956959128,14.974634850522385,28.034969155478493
La Thuile,"Franco Berthod",,advanced,2,1801.2203309226527,14.920645490180682,33.46262646371259
,"53",,advanced,1,1885.0574542657803,8.294638372104002,21.26127908904665
,"4",,easy,1,848.2040464102204,12.737206302992682,16.521324488516658
Nordkette,"Tobel",,intermediate,1,1478.3906312643023,17.468469880126676,29.468350540243048
Zauchensee-Flachauwinkl,"Übungslift See",,easy,1,194.68270510562525,17.334136942143108,21.139823966562382
Semmering Hirschenkogel,"Diamond Piste-Osthang",,,1,603.611490188022,20.917399097827715,28.166269648255586
Modriach-Winkel Hoislifte,"Fuchskogelabfahrt",,easy,1,820.6632241575583,10.359008866065567,30.418584051656033
Saas Fee,"Galen",,intermediate,1,1138.4718739440573,20.623432671880774,27.681548147950526
Galibier-Thabor,"Pierre du Midi",,easy,1,1369.8468994141972,15.44895961545198,25.381694002448114
Skigebiet Gaißau-Hintersee,"Wieserhörndl",,easy,1,364.5963665772665,12.007394319858946,13.808228377318859
Skigebiet Gaißau-Hintersee,"Skiweg-Kurvenlift",,easy,1,1083.3774845256999,6.09845294975969,15.940293213478762
Kitzbühel,"Rasmusleiten",,novice,6,535.9889913565528,10.57510646974666,18.8634716965544
Wagrain,"Skiweg Buchau",,easy,1,1599.1442777867805,6.181164986099292,17.01996901339517
,"Rhodo",,advanced,2,2079.1840859776644,14.998204037794721,28.025019983224936
Le Grand Domaine,"Retour Combelouvière",,novice,1,162.3192544837362,2.374416969804236,2.8840029576295954
Schigebiet Forsteralm,"Kasertal",,easy,1,632.2373072177605,12.663661683504854,19.57056642659422
Megève,"Variante Mouillettes",,easy,1,401.1252815652256,15.93103672912177,22.878478253961827
Les Trois Vallées,"Pluviomètre",,easy,1,478.061673064867,4.90660878326176,7.49398530418484
Queyras - Molines/Saint-Véran,"L'Arbre",,easy,1,234.96730071349984,6.7760190774559526,12.491962020603422
Laax,"Laax 23",,intermediate,1,2660.3414658164534,9.542426304235814,21.467303780503357
Pila,"Coulis 1",,intermediate,1,1196.78011186154,9.460720454607598,20.67403751232432
Isola 2000,"Cabane",,easy,1,423.3596495094586,5.3644061182902325,15.840998647254741
Les Trois Vallées,"Marmottons",,intermediate,1,458.5134246547827,4.072565083723123,8.648057860732226
Arêches Beaufort,"Tétras",,intermediate,1,298.0456857632517,14.535495559326186,22.02846589871565
Espace Killy,"Trolles",,advanced,3,1761.3645368217185,16.439533732894237,30.31329713413658
Skigebiet Stuhleck - Semmering,"3a Schneeweg",,easy,1,1032.9118263508667,5.710973790045424,25.053660513436103
Skiregion Dachstein West,"Hochköglabfahrt",,intermediate,1,1002.9992965980082,11.808352341933633,23.362247214558142
,"Col dei Rossi",,intermediate,1,1701.7464688698992,14.704143133746195,29.099973468101783
Le Grand Massif,"Lou Darbes",,easy,2,2304.8237344176387,11.56705193011772,22.28444731188956
Alpe d'Huez Grand Domaine,"Boulevard des Marmottes",,easy,1,588.4641964771104,3.908405630378349,12.470040792876546
SkiWelt,"Brandstadl Talabfahrt Schwarzach",,intermediate,1,1091.2576975090012,12.813605880505623,23.537852956066263
Espace Killy,"Tunnel",,freeride,1,3.811056212882151,12.269382403531505,0.0
Stubaier Gletscher,"5 Gaisskarferner Süd",,easy,1,40.69159660404444,10.400756277718408,0.0
Isola 2000,"Saint-Sauveur",,easy,2,1376.93802680819,9.362463205040862,16.421788156135687
,"Plangger süd",,intermediate,1,296.6171349339345,3.0071115103118657,8.056767471571275
,"Chardonnets",,easy,2,2092.5044971255347,6.268049554165315,15.621966183666471
,"Econdus",,easy,1,576.6772595114821,7.483383680805835,12.343180505764696
Hochwurzen,"Verbindungsweg",,easy,1,265.3820291362442,7.756912023674952,13.882405641422865
La Clusaz,"Les Laquais",,easy,1,575.1679411310272,15.919303499459527,23.817480776207113
,"Bodmi",,intermediate,1,1399.4656485568637,13.100712070758302,23.467215122191455
Mürren/Schilthorn,"Dreistern",,easy,1,1963.49641455313,10.252128396765873,20.380885265968452
,"",1,easy,1,70.92123481717194,12.226910365255325,0.0
,"Ottiway",,intermediate,1,572.093865582011,13.06550236973789,21.896160771154612
Sölden,"3",,advanced,12,1867.8173728734653,17.374386524535296,31.507669410066804
,"Les Couloirs inférieure",,advanced,1,1040.9461960032797,14.708284562671455,23.751074718819105
Meiringen - Hasliberg,"20",,intermediate,1,67.93171952682789,7.046222779345071,0.0
Roc d'Enfer,"Terchette",,novice,1,238.31884573781443,5.546482412415869,9.167384637504918
Courmayeur,"Comba Moretta",,intermediate,1,1247.9410936723002,12.291488957516727,18.764245341654895
Puy-Saint-Vincent,"Marmottes",,easy,1,201.3477855553864,11.331356744664324,16.360866954040393
Valberg,"La Noire",,advanced,1,810.5317878054485,17.539956431341185,32.341582921527454
Le Grand Massif,"la Pépinière",,easy,1,2061.779694157642,5.233817787934859,21.06636332666689
Silvretta Arena Ischgl/Samnaun,"Südstrasse",,easy,1,244.56779177152168,5.260918842380038,7.760878837439102
Savognin,"17 Scargneras",,easy,1,1395.8441263664934,10.32240846739278,20.350097548864
Artesina,"Canalone",,intermediate,1,1226.7856255887384,13.066461594995365,25.858966361836664
Les Arcs / Peisey-Vallandry,"Dou de l'Homme",,advanced,1,1149.0288014076166,20.886483709381228,34.80456391973134
Comprensorio del Corno alle Scale,"Scaffaiolo",,intermediate,1,792.1846769798946,0.0,0.0
Skigebiet Lachtal,"Hebert Abfahrt",,intermediate,1,282.02082711180725,12.828068475254883,21.72911367084004
La Plagne,"Hara-Kiri",,intermediate,1,402.1057973901753,17.642159700076963,24.91404537593181
,"Panoramic",,easy,2,782.8247617867622,11.428994700987875,21.2355977914152
Dorfgastein - Großarltal,"Kühhager",,intermediate,2,745.0955610454259,17.060984856046186,26.1245983987541
Aillon-Station,"Le Guillotet",,intermediate,1,659.120729653832,15.230325150831035,20.471160874240127
Nassfeld,"Schwefelbodenabfahrt",,intermediate,1,329.02827134026654,14.318959900400865,19.926966912925813
Ski Area Verena 2000,"Baby",,easy,1,222.7376843598737,6.709918920938415,20.16803947378963
Crans-Montana,"Route de Colombir",,freeride,1,166.77486593332523,1.744294720060224,0.8070807256315145
Kitzbühel,"Pass Thurn",,novice,1,321.64435010310933,6.672521105018084,12.463726643884483
Warth-Schröcken,"Große Mulde",W27,advanced,1,968.0533769725167,18.545676741504124,30.37906759983781
,"Einhornbahn I Berg - Tal",20,intermediate,1,1244.094389719966,12.112873927038649,22.100760946508625
,"Riffelabfahrt",,intermediate,1,3450.434290677191,10.474768203859954,27.240279321299678
Les Contamines,"Foyères",,novice,1,206.96366110074536,7.107941936592383,8.406917629789962
Area sciistica Andalo Fai della Paganella,"Cacciatori 1",,easy,1,2777.696590104313,8.854820718743985,19.386197896061226
,"FIS Abfahrt",,intermediate,1,565.2827198387407,15.960234213869962,25.681938987964763
,"Grenouillère 3",,novice,1,191.95198926525055,11.181745626991761,12.721767314478392
,"Natur’ Shaper's Paradise",,expert,1,35.03305011566507,18.257287205048154,0.0
Le Semnoz,"Bamby",,novice,1,163.30905615137615,5.710548054304489,8.65236186318197
,"22",,easy,1,156.93447614415044,8.019480659555459,9.271267198322326
Dorfgastein - Großarltal,"FIS Wengeralm",,intermediate,2,1042.6621266216923,16.64843575505018,27.247017196734856
Les Gets - Morzine,"Sautenailles",,intermediate,1,966.5684810472575,12.062107783643729,23.057819607244248
,"Blanchot",,intermediate,1,490.0528879777214,15.284564598873875,20.334252153923334
Nassfeld,"Kammabfahrt",,intermediate,5,1118.666503246081,13.242800779436124,28.626807861051347
Les Arcs / Peisey-Vallandry,"Bas KL",,easy,1,676.806594069263,7.390175617412774,23.855115389882503
,"Donf d'Urle",,expert,1,312.183068519156,10.814124951370895,20.370564207558782
Davos-Klosters,"Weissfluhjoch - Kreuzweg",,intermediate,1,1887.8737487793921,8.134664294709863,17.251936954476975
,"Gföllalmgraben",,advanced,1,1775.5173630695856,15.62783203162977,31.20016645530973
Colere,"Bretella Bassa",,intermediate,1,308.02099868408663,13.591309344769146,16.7705912316744
Skigebiet Diedamskopf,"21 (Talabfahrt)",,easy,1,4788.816466803913,7.479033701158712,31.537461366050646
Skigebiet Lachtal,"Sepp'n-Leit'n",,intermediate,1,453.5350158916855,13.18135236106467,17.207919225664764
Le Grand Domaine,"Noire du Mottet",,advanced,1,634.8526113152706,17.51067706946008,38.60291443191528
Skiregion Dachstein West,"Talabfahrt Russbach",,intermediate,1,2745.4538419247024,12.546587655013218,22.674410441238358
Nassfeld,"Scheibelbodenabfahrt",,intermediate,12,1320.9817351616123,13.287480124626049,27.55648748993736
Krvavec,"Kržišče",,intermediate,1,615.0142188492428,15.059472292534247,22.653547429816825
,"Aigle",,advanced,1,406.3227772261156,20.89801521648861,28.52423561328719
